driverRef_x,driverRef_y,connection
elisian,niday,constructor
elisian,cross,constructor
elisian,vukovich,constructor
elisian,mcgrath,constructor
connor,faulkner,constructor
connor,niday,constructor
sweikert,faulkner,constructor
sweikert,niday,constructor
hartley,sachs,constructor
hartley,keller,constructor
hartley,cheesbourg,constructor
sachs,foyt,constructor
sachs,keller,constructor
sachs,cheesbourg,constructor
foyt,keller,constructor
foyt,cheesbourg,constructor
hartley,ayulo,constructor
stevenson,flaherty,constructor
stevenson,ayulo,constructor
bettenhausen,ayulo,constructor
flaherty,ayulo,constructor
sweikert,ayulo,constructor
bryan,faulkner,constructor
bryan,ayulo,constructor
faulkner,ayulo,constructor
ruttman,force,constructor
ruttman,griffith,constructor
ruttman,ayulo,constructor
ruttman,nalon,constructor
ruttman,scarborough,constructor
ruttman,schindler,constructor
ruttman,miller,constructor
ruttman,wallard,constructor
ruttman,forberg,constructor
ruttman,green,constructor
ruttman,walt_brown,constructor
force,parsons,constructor
force,hanks,constructor
force,agabashian,constructor
force,griffith,constructor
force,mcgrath,constructor
force,nazaruk,constructor
force,ayulo,constructor
force,nalon,constructor
force,scarborough,constructor
force,schindler,constructor
force,miller,constructor
force,wallard,constructor
force,forberg,constructor
force,green,constructor
force,walt_brown,constructor
parsons,ayulo,constructor
parsons,schindler,constructor
parsons,wallard,constructor
parsons,forberg,constructor
parsons,green,constructor
parsons,walt_brown,constructor
hanks,ayulo,constructor
hanks,schindler,constructor
hanks,wallard,constructor
hanks,forberg,constructor
hanks,green,constructor
hanks,walt_brown,constructor
agabashian,ayulo,constructor
agabashian,schindler,constructor
agabashian,wallard,constructor
agabashian,forberg,constructor
agabashian,green,constructor
agabashian,walt_brown,constructor
griffith,nazaruk,constructor
griffith,ayulo,constructor
griffith,scarborough,constructor
griffith,schindler,constructor
griffith,wallard,constructor
griffith,forberg,constructor
griffith,green,constructor
griffith,walt_brown,constructor
mcgrath,ayulo,constructor
mcgrath,schindler,constructor
mcgrath,wallard,constructor
mcgrath,forberg,constructor
mcgrath,green,constructor
mcgrath,walt_brown,constructor
nazaruk,ayulo,constructor
nazaruk,nalon,constructor
nazaruk,scarborough,constructor
nazaruk,schindler,constructor
nazaruk,miller,constructor
nazaruk,wallard,constructor
nazaruk,forberg,constructor
nazaruk,green,constructor
nazaruk,walt_brown,constructor
ayulo,nalon,constructor
ayulo,scarborough,constructor
ayulo,schindler,constructor
ayulo,miller,constructor
ayulo,wallard,constructor
ayulo,forberg,constructor
ayulo,green,constructor
ayulo,walt_brown,constructor
nalon,schindler,constructor
nalon,wallard,constructor
nalon,forberg,constructor
nalon,green,constructor
nalon,walt_brown,constructor
scarborough,schindler,constructor
scarborough,miller,constructor
scarborough,wallard,constructor
scarborough,forberg,constructor
scarborough,green,constructor
scarborough,walt_brown,constructor
schindler,miller,constructor
schindler,wallard,constructor
schindler,forberg,constructor
schindler,green,constructor
schindler,walt_brown,constructor
miller,wallard,constructor
miller,forberg,constructor
miller,green,constructor
miller,walt_brown,constructor
wallard,forberg,constructor
wallard,green,constructor
wallard,walt_brown,constructor
forberg,green,constructor
forberg,walt_brown,constructor
green,walt_brown,constructor
ruttman,george_connor,constructor
sachs,herman,constructor
sachs,dempsey_wilson,constructor
sachs,tolan,constructor
sachs,bisch,constructor
foyt,tolan,constructor
foyt,bisch,constructor
dempsey_wilson,tolan,constructor
dempsey_wilson,bisch,constructor
tolan,bisch,constructor
bettenhausen,holland,constructor
holland,rose,constructor
bettenhausen,mcdowell,constructor
bettenhausen,green,constructor
bettenhausen,walt_brown,constructor
bettenhausen,chitwood,constructor
flaherty,dinsmore,constructor
flaherty,mcdowell,constructor
flaherty,green,constructor
flaherty,walt_brown,constructor
flaherty,hellings,constructor
flaherty,chitwood,constructor
parsons,hellings,constructor
parsons,chitwood,constructor
hanks,hellings,constructor
hanks,chitwood,constructor
agabashian,hellings,constructor
agabashian,chitwood,constructor
dinsmore,mcdowell,constructor
dinsmore,green,constructor
dinsmore,walt_brown,constructor
dinsmore,hellings,constructor
dinsmore,chitwood,constructor
dinsmore,jackson,constructor
faulkner,mcdowell,constructor
faulkner,green,constructor
faulkner,walt_brown,constructor
faulkner,hellings,constructor
faulkner,chitwood,constructor
faulkner,jackson,constructor
mcgrath,hellings,constructor
mcgrath,chitwood,constructor
hoyt,mcdowell,constructor
hoyt,green,constructor
hoyt,walt_brown,constructor
hoyt,hellings,constructor
hoyt,chitwood,constructor
mcdowell,green,constructor
mcdowell,walt_brown,constructor
mcdowell,hellings,constructor
mcdowell,chitwood,constructor
mcdowell,jackson,constructor
green,hellings,constructor
green,chitwood,constructor
green,jackson,constructor
walt_brown,hellings,constructor
walt_brown,chitwood,constructor
walt_brown,jackson,constructor
hellings,chitwood,constructor
hellings,jackson,constructor
chitwood,jackson,constructor
dick_rathmann,larson,constructor
dick_rathmann,reece,constructor
larson,reece,constructor
larson,elisian,constructor
flockhart,mackay-fraser,constructor
cabianca,piotti,constructor
gould,peter_walker,constructor
behra,peter_walker,constructor
musso,peter_walker,constructor
rosier,peter_walker,constructor
mieres,peter_walker,constructor
gould,gerard,constructor
gould,whitehead,constructor
gould,brandon,constructor
gould,alan_brown,constructor
gould,nuckey,constructor
gerard,whitehead,constructor
gerard,brandon,constructor
gerard,alan_brown,constructor
gerard,nuckey,constructor
whitehead,brandon,constructor
whitehead,alan_brown,constructor
whitehead,nuckey,constructor
brandon,alan_brown,constructor
brandon,nuckey,constructor
bueb,lewis-evans,constructor
perdisa,mieres,constructor
perdisa,macklin,constructor
rosier,macklin,constructor
behra,claes,constructor
musso,claes,constructor
perdisa,claes,constructor
mieres,claes,constructor
behra,bayol,constructor
behra,loyer,constructor
bayol,loyer,constructor
behra,pollet,constructor
behra,georges_berger,constructor
frere,pollet,constructor
frere,georges_berger,constructor
pollet,georges_berger,constructor
bucci,wacker,constructor
manzon,claes,constructor
behra,bira,constructor
musso,landi,constructor
musso,bonetto,constructor
fangio,landi,constructor
landi,mantovani,constructor
landi,bira,constructor
landi,marimon,constructor
mantovani,bonetto,constructor
bira,bonetto,constructor
rosier,ascari,constructor
hawthorn,adolff,constructor
rosier,swaters,constructor
rosier,adolff,constructor
villoresi,swaters,constructor
villoresi,adolff,constructor
farina,adolff,constructor
ascari,swaters,constructor
ascari,adolff,constructor
swaters,adolff,constructor
hawthorn,terra,constructor
hawthorn,hirt,constructor
rosier,terra,constructor
rosier,hirt,constructor
villoresi,terra,constructor
villoresi,hirt,constructor
farina,terra,constructor
ascari,terra,constructor
swaters,terra,constructor
swaters,hirt,constructor
terra,hirt,constructor
hawthorn,carini,constructor
maglioli,carini,constructor
rosier,carini,constructor
villoresi,carini,constructor
farina,carini,constructor
ascari,carini,constructor
hawthorn,brandon,constructor
hawthorn,alan_brown,constructor
hawthorn,murray,constructor
reg_parnell,brandon,constructor
reg_parnell,alan_brown,constructor
reg_parnell,murray,constructor
brandon,murray,constructor
alan_brown,murray,constructor
hawthorn,wharton,constructor
wharton,brandon,constructor
landi,lang,constructor
graffenried,lang,constructor
marimon,lang,constructor
lang,bonetto,constructor
fangio,farina,constructor
fangio,sanesi,constructor
graffenried,farina,constructor
graffenried,sanesi,constructor
farina,sanesi,constructor
fangio,fagioli,constructor
farina,fagioli,constructor
sanesi,fagioli,constructor
farina,bonetto,constructor
bonetto,sanesi,constructor
fangio,pietsch,constructor
farina,pietsch,constructor
bonetto,pietsch,constructor
fangio,reg_parnell,constructor
farina,reg_parnell,constructor
reg_parnell,fagioli,constructor
taruffi,sanesi,constructor
taruffi,fagioli,constructor
godia,jover,constructor
bira,jover,constructor
frere,macklin,constructor
collins,cabantous,constructor
macklin,cabantous,constructor
collins,laurent,constructor
collins,gaze,constructor
frere,laurent,constructor
frere,gaze,constructor
macklin,laurent,constructor
macklin,gaze,constructor
laurent,gaze,constructor
duncan_hamilton,gaze,constructor
kessler,emery,constructor
kessler,ecclestone,constructor
emery,ecclestone,constructor
chiron,castellotti,constructor
chiron,villoresi,constructor
chiron,ascari,constructor
castellotti,ascari,constructor
chiron,bayol,constructor
chiron,guy_mairesse,constructor
chiron,chaboud,constructor
rosier,chaboud,constructor
claes,chaboud,constructor
cabantous,chaboud,constructor
etancelin,chaboud,constructor
guy_mairesse,chaboud,constructor
chiron,duncan_hamilton,constructor
rosier,duncan_hamilton,constructor
claes,duncan_hamilton,constructor
chiron,swaters,constructor
claes,swaters,constructor
swaters,cabantous,constructor
swaters,duncan_hamilton,constructor
swaters,etancelin,constructor
swaters,levegh,constructor
cabantous,duncan_hamilton,constructor
duncan_hamilton,etancelin,constructor
duncan_hamilton,levegh,constructor
chiron,grignard,constructor
rosier,grignard,constructor
claes,grignard,constructor
cabantous,grignard,constructor
etancelin,grignard,constructor
chiron,murray,constructor
chiron,shawe_taylor,constructor
chiron,fry,constructor
graffenried,murray,constructor
graffenried,shawe_taylor,constructor
graffenried,hampshire,constructor
graffenried,fry,constructor
bira,murray,constructor
bira,shawe_taylor,constructor
bira,hampshire,constructor
bira,fry,constructor
murray,shawe_taylor,constructor
murray,hampshire,constructor
murray,fry,constructor
shawe_taylor,hampshire,constructor
shawe_taylor,fry,constructor
hampshire,fry,constructor
chiron,branca,constructor
chiron,pagani,constructor
graffenried,branca,constructor
graffenried,pagani,constructor
bira,branca,constructor
bira,pagani,constructor
bonetto,branca,constructor
bonetto,pagani,constructor
branca,pagani,constructor
chiron,comotti,constructor
chiron,pietsch,constructor
graffenried,comotti,constructor
graffenried,pietsch,constructor
bira,comotti,constructor
bira,pietsch,constructor
comotti,murray,constructor
comotti,pietsch,constructor
comotti,rol,constructor
murray,pietsch,constructor
murray,rol,constructor
pietsch,rol,constructor
elisian,bob_scott,constructor
simon,taruffi,constructor
simon,farina,constructor
simon,hirt,constructor
simon,fischer,constructor
rosier,fischer,constructor
simon,ascari,constructor
simon,whitehead,constructor
simon,hans_stuck,constructor
simon,tornaco,constructor
rosier,whitehead,constructor
rosier,hans_stuck,constructor
rosier,tornaco,constructor
villoresi,hans_stuck,constructor
villoresi,tornaco,constructor
taruffi,hans_stuck,constructor
taruffi,tornaco,constructor
farina,hans_stuck,constructor
farina,tornaco,constructor
ascari,hans_stuck,constructor
ascari,tornaco,constructor
whitehead,hans_stuck,constructor
whitehead,tornaco,constructor
hans_stuck,fischer,constructor
hans_stuck,tornaco,constructor
fischer,tornaco,constructor
linden,duncan,constructor
duncan,bob_scott,constructor
duncan,fonder,constructor
bob_scott,fonder,constructor
gerard,shawe_taylor,constructor
gerard,peter_walker,constructor
gerard,rolt,constructor
gerard,harrison,constructor
gerard,leslie_johnson,constructor
peter_walker,harrison,constructor
peter_walker,leslie_johnson,constructor
rolt,harrison,constructor
rolt,leslie_johnson,constructor
harrison,leslie_johnson,constructor
landi,flinterman,constructor
bianco,flinterman,constructor
ramos,pollet,constructor
manzon,pollet,constructor
ramos,sparken,constructor
manzon,sparken,constructor
ramos,lucas,constructor
pollet,lucas,constructor
bayol,iglesias,constructor
bayol,birger,constructor
iglesias,birger,constructor
bayol,pollet,constructor
rosier,comotti,constructor
taruffi,carini,constructor
taruffi,comotti,constructor
farina,comotti,constructor
ascari,comotti,constructor
hirt,carini,constructor
hirt,comotti,constructor
carini,fischer,constructor
carini,comotti,constructor
fischer,comotti,constructor
rosier,sommer,constructor
claes,sommer,constructor
cabantous,sommer,constructor
etancelin,sommer,constructor
levegh,chaboud,constructor
levegh,sommer,constructor
chaboud,sommer,constructor
rosier,pozzi,constructor
claes,pozzi,constructor
cabantous,pozzi,constructor
etancelin,pozzi,constructor
levegh,pozzi,constructor
chaboud,pozzi,constructor
sommer,pozzi,constructor
guy_mairesse,levegh,constructor
guy_mairesse,sommer,constructor
louveau,levegh,constructor
louveau,sommer,constructor
dinsmore,ball,constructor
frere,scherrer,constructor
macklin,scherrer,constructor
frere,claes,constructor
claes,gaze,constructor
villoresi,sommer,constructor
ascari,sommer,constructor
whitehead,sommer,constructor
taruffi,laurent,constructor
taruffi,schoeller,constructor
farina,laurent,constructor
farina,schoeller,constructor
ascari,laurent,constructor
ascari,schoeller,constructor
carini,laurent,constructor
carini,schoeller,constructor
fischer,laurent,constructor
fischer,schoeller,constructor
laurent,schoeller,constructor
ascari,biondetti,constructor
ascari,serafini,constructor
whitehead,biondetti,constructor
whitehead,serafini,constructor
biondetti,serafini,constructor
macklin,fitch,constructor
fitch,cabantous,constructor
macklin,lof,constructor
duncan_hamilton,lof,constructor
peter_walker,reg_parnell,constructor
wharton,whitehead,constructor
wharton,crook,constructor
wharton,jimmy_stewart,constructor
whitehead,crook,constructor
whitehead,jimmy_stewart,constructor
alan_brown,crook,constructor
alan_brown,jimmy_stewart,constructor
crook,jimmy_stewart,constructor
mcalpine,thompson,constructor
mcalpine,downing,constructor
poore,thompson,constructor
poore,downing,constructor
thompson,downing,constructor
marr,beauman,constructor
marr,thorne,constructor
marr,whitehouse,constructor
marr,riseley_prichard,constructor
beauman,thorne,constructor
beauman,whitehouse,constructor
beauman,riseley_prichard,constructor
thorne,whitehouse,constructor
thorne,riseley_prichard,constructor
whitehouse,riseley_prichard,constructor
bira,terra,constructor
bira,obrien,constructor
webb,kladis,constructor
webb,banks,constructor
reg_parnell,richardson,constructor
alan_brown,john_barber,constructor
alan_brown,cruz,constructor
john_barber,cruz,constructor
helfrich,ulmen,constructor
helfrich,brudes,constructor
helfrich,riess,constructor
helfrich,klenk,constructor
helfrich,pietsch,constructor
helfrich,peters,constructor
ulmen,brudes,constructor
ulmen,riess,constructor
ulmen,klenk,constructor
ulmen,pietsch,constructor
ulmen,peters,constructor
brudes,riess,constructor
brudes,klenk,constructor
brudes,pietsch,constructor
brudes,peters,constructor
riess,klenk,constructor
riess,pietsch,constructor
riess,peters,constructor
klenk,pietsch,constructor
klenk,peters,constructor
pietsch,peters,constructor
klodwig,krause,constructor
klodwig,bechem,constructor
klodwig,balsa,constructor
krause,bechem,constructor
krause,balsa,constructor
bechem,balsa,constructor
heeks,niedermayr,constructor
fitzau,bechem,constructor
fitzau,hans_stuck,constructor
bechem,hans_stuck,constructor
schindler,ball,constructor
murray,parker,constructor
murray,john_james,constructor
parker,john_james,constructor
kelly,crossley,constructor
levrett,cantrell,constructor
hulkenberg,resta,constructor
hulkenberg,gutierrez,constructor
hulkenberg,perez,constructor
hulkenberg,jolyon_palmer,constructor
hulkenberg,sainz,constructor
hulkenberg,ricciardo,constructor
hulkenberg,stroll,constructor
petrov,bruno_senna,constructor
bruno_senna,chandhok,constructor
bruno_senna,maldonado,constructor
maldonado,bottas,constructor
resta,stroll,constructor
perez,ocon,constructor
perez,stroll,constructor
perez,max_verstappen,constructor
ricciardo,vergne,constructor
ricciardo,kvyat,constructor
ricciardo,max_verstappen,constructor
ricciardo,ocon,constructor
ricciardo,norris,constructor
vergne,kvyat,constructor
pic,garde,constructor
chilton,jules_bianchi,constructor
bottas,russell,constructor
kevin_magnussen,jolyon_palmer,constructor
kevin_magnussen,pietro_fittipaldi,constructor
kvyat,sainz,constructor
kvyat,brendon_hartley,constructor
kvyat,albon,constructor
lotterer,ericsson,constructor
ericsson,nasr,constructor
ericsson,giovinazzi,constructor
ericsson,wehrlein,constructor
ericsson,leclerc,constructor
stevens,merhi,constructor
stevens,rossi,constructor
max_verstappen,sainz,constructor
max_verstappen,albon,constructor
sainz,norris,constructor
sainz,leclerc,constructor
wehrlein,haryanto,constructor
wehrlein,ocon,constructor
stroll,sirotkin,constructor
russell,latifi,constructor
latifi,aitken,constructor
mazepin,mick_schumacher,constructor
